Gene_ID,logFC,logCPM,LR,PValue,FDR
ENSRNOG00000051606,-0.225005722,4.256707639,2.983884007,0.08409724,0.357421424
ENSRNOG00000022395,-0.188713969,6.391863975,2.983387607,0.084123032,0.357480796
ENSRNOG00000000618,-0.708803163,-0.95322952,2.983196716,0.084132953,0.357480796
ENSRNOG00000033024,0.311670551,1.476399395,2.982471534,0.084170652,0.357594772
ENSRNOG00000004283,0.165991106,5.289434589,2.982206217,0.084184449,0.357607186
ENSRNOG00000009953,-0.203197678,4.817950769,2.981523559,0.08421996,0.357711824
ENSRNOG00000057813,-0.157838692,6.05803908,2.98102726,0.084245787,0.357775309
ENSRNOG00000036876,0.211341359,3.480497426,2.980227456,0.084287427,0.35790592
ENSRNOG00000051193,0.397361307,0.615722125,2.97860349,0.084372042,0.35820434
ENSRNOG00000038197,-1.364239638,-2.472354097,2.978460603,0.084379491,0.35820434
ENSRNOG00000027908,-2.024151033,-3.210225523,2.977751916,0.084416449,0.358314974
ENSRNOG00000014571,-0.167268041,6.8745928,2.977404405,0.084434578,0.358345201
ENSRNOG00000008680,-0.171629722,7.627069722,2.977197661,0.084445366,0.358345201
ENSRNOG00000051978,1.505431241,-2.525690696,2.974276301,0.084597955,0.358946395
ENSRNOG00000056889,-0.166068786,5.944944324,2.974013141,0.084611715,0.358958462
ENSRNOG00000055426,-0.446698959,0.264476924,2.973246661,0.084651807,0.359082219
ENSRNOG00000027719,0.312947388,1.724759218,2.972510305,0.084690342,0.359191216
ENSRNOG00000019639,-0.16096393,5.778136413,2.972306523,0.08470101,0.359191216
ENSRNOG00000008212,0.161857526,5.202290495,2.972129609,0.084710272,0.359191216
ENSRNOG00000061814,0.335801499,1.492477336,2.971120691,0.084763115,0.359368942
ENSRNOG00000060463,-0.515818776,0.155033903,2.970828583,0.084778421,0.359387499
ENSRNOG00000057880,-0.273739034,2.204963341,2.969603634,0.08484264,0.35961337
ENSRNOG00000009896,0.207929398,4.265707835,2.969360141,0.084855411,0.359621148
ENSRNOG00000037638,0.179795125,4.623319296,2.968700247,0.084890034,0.359721519
ENSRNOG00000010902,0.161226481,6.577034918,2.96779059,0.084937786,0.359877492
ENSRNOG00000011567,0.210551819,3.592698951,2.967186799,0.084969498,0.359948998
ENSRNOG00000018126,0.197103894,10.19446377,2.967052452,0.084976555,0.359948998
ENSRNOG00000002925,-1.697189386,-2.988071015,2.964274221,0.085122649,0.360476424
ENSRNOG00000017427,0.377983043,1.060039744,2.964267663,0.085122995,0.360476424
ENSRNOG00000004882,-0.629537451,0.583357044,2.962368692,0.085223009,0.36085349
ENSRNOG00000010535,-1.282729607,-2.209790917,2.961979897,0.085243502,0.360893789
ENSRNOG00000002496,-0.804315669,-1.18890304,2.961402858,0.085273926,0.360976121
ENSRNOG00000019403,-0.179876586,5.736891027,2.959343662,0.085382593,0.3613896
ENSRNOG00000006505,-0.241611481,3.75873905,2.959111008,0.08539488,0.361395088
ENSRNOG00000017777,0.198623456,4.42246211,2.958781334,0.085412294,0.361415648
ENSRNOG00000020110,-0.900825643,-1.625104946,2.958602918,0.08542172,0.361415648
ENSRNOG00000012924,-0.22729414,2.960443718,2.958119157,0.085447283,0.361477294
ENSRNOG00000027911,0.964200671,-1.956590117,2.957101134,0.085501105,0.361658456
ENSRNOG00000007006,-0.967659941,-2.021845786,2.956217132,0.085547871,0.36180973
ENSRNOG00000022448,0.180045336,4.714082054,2.955637765,0.085578537,0.361892878
ENSRNOG00000018671,0.186066885,5.744572034,2.953876131,0.085671851,0.362240898
ENSRNOG00000002423,0.159077002,5.533084389,2.953504651,0.085691542,0.362277575
ENSRNOG00000057208,-1.314132471,-2.679834702,2.952546037,0.085742379,0.362445899
ENSRNOG00000013263,1.080096755,-1.890418003,2.951872018,0.085778143,0.362550472
ENSRNOG00000058348,2.130205126,-3.134042364,2.951079492,0.085820215,0.362681679
ENSRNOG00000043099,0.149592752,7.152447845,2.950220725,0.08586583,0.362816215
ENSRNOG00000029078,2.130175962,-3.134042364,2.949877006,0.085884094,0.362816215
ENSRNOG00000021507,-0.706783854,-0.422518177,2.949857123,0.085885151,0.362816215
ENSRNOG00000016672,2.130146824,-3.134042364,2.948674888,0.085948005,0.363035098
ENSRNOG00000000528,-1.545832221,-2.795845842,2.946663888,0.086055034,0.363440495
ENSRNOG00000015161,0.262798689,2.714546986,2.946445931,0.086066643,0.363442844
ENSRNOG00000055853,-0.189674842,3.940647303,2.94449658,0.086170545,0.363834877
ENSRNOG00000026782,2.127333779,-3.133986415,2.94412326,0.086190458,0.363872235
ENSRNOG00000012163,0.148403545,7.224425788,2.942101397,0.086298395,0.364281146
ENSRNOG00000019069,-0.153730417,6.761763706,2.941828276,0.086312987,0.364295976
ENSRNOG00000009432,0.160760572,6.750718057,2.941324457,0.086339911,0.364333647
ENSRNOG00000030520,0.167969593,6.288672434,2.941246613,0.086344072,0.364333647
ENSRNOG00000003400,-0.324366109,1.963881982,2.940816573,0.086367061,0.364383895
ENSRNOG00000001142,-0.162792539,5.360258275,2.940487045,0.086384682,0.364411482
ENSRNOG00000024650,0.371949861,0.902491016,2.939303775,0.086447987,0.364631755
ENSRNOG00000049988,-0.195047975,5.825372743,2.938832878,0.086473194,0.364691297
ENSRNOG00000020688,0.225975856,3.046729301,2.93839978,0.086496385,0.364742321
ENSRNOG00000001797,0.193073098,4.519817822,2.93809921,0.086512483,0.364763428
ENSRNOG00000042503,0.15986168,6.305162225,2.937050904,0.086568655,0.36495347
ENSRNOG00000049782,-0.27423369,2.820690232,2.936238171,0.086612231,0.365090371
ENSRNOG00000055631,-0.218689857,6.651165909,2.935755998,0.086638094,0.365152584
ENSRNOG00000025145,0.212809468,4.472024025,2.93532896,0.086661008,0.365202347
ENSRNOG00000017201,0.155498129,6.880195188,2.935010679,0.08667809,0.365227528
ENSRNOG00000011697,0.388679175,4.732624884,2.934126125,0.086725583,0.365380824
ENSRNOG00000003122,-0.245965568,4.13409943,2.931930467,0.086843592,0.365831136
ENSRNOG00000039666,-1.309562532,-1.763252814,2.930504965,0.086920302,0.366107375
ENSRNOG00000054515,-0.293463115,3.262979063,2.93009823,0.086942202,0.36615272
ENSRNOG00000042915,-0.162582155,5.024403309,2.928899972,0.087006758,0.366377668
ENSRNOG00000031560,-1.138953673,-2.426172694,2.928606006,0.087022603,0.36639747
ENSRNOG00000033101,-0.162751559,8.18774809,2.927163653,0.087100392,0.366678045
ENSRNOG00000009968,-0.159515127,4.933800221,2.925878387,0.087169774,0.366923152
ENSRNOG00000036647,-1.314235841,-2.680424996,2.925501167,0.087190148,0.36696194
ENSRNOG00000033473,0.167063547,6.611202222,2.924964861,0.087219124,0.367036915
ENSRNOG00000006490,0.205592207,3.570039294,2.924521226,0.087243101,0.367090836
ENSRNOG00000001830,-0.404566043,0.820003653,2.923999865,0.087271288,0.367162455
ENSRNOG00000004437,-0.299155144,2.309985703,2.922343239,0.087360917,0.367492519
ENSRNOG00000010891,-0.226387289,3.693965884,2.921924981,0.087383561,0.367529248
ENSRNOG00000020771,0.255425389,2.659095218,2.921769118,0.087392002,0.367529248
ENSRNOG00000012798,-0.177394548,4.306955609,2.921386583,0.08741272,0.367569371
ENSRNOG00000011302,0.17948461,6.374694363,2.919315777,0.08752497,0.367994322
ENSRNOG00000017491,0.231785944,3.760865951,2.918758845,0.087555186,0.368045799
ENSRNOG00000003979,-0.207793662,3.896711348,2.918677522,0.087559599,0.368045799
ENSRNOG00000013851,0.256290556,2.293209627,2.917056054,0.087647639,0.368368775
ENSRNOG00000042714,0.852931688,-1.736662052,2.916409815,0.087682754,0.368469264
ENSRNOG00000039214,0.219890011,3.370694778,2.914846944,0.08776774,0.368779271
ENSRNOG00000016849,0.163537388,5.530802439,2.914206133,0.087802611,0.368835533
ENSRNOG00000006570,0.152816274,6.581996728,2.914188656,0.087803563,0.368835533
ENSRNOG00000046480,0.309357021,1.659253427,2.912692087,0.087885063,0.369130734
ENSRNOG00000005377,0.187960309,4.027065916,2.91238586,0.087901749,0.369153668
ENSRNOG00000060059,2.117561204,-3.13380506,2.911764607,0.087935613,0.369248723
ENSRNOG00000055962,0.422244291,1.505816573,2.908987605,0.088087154,0.36983717
ENSRNOG00000017065,-0.273201742,4.825637064,2.908784588,0.088098244,0.36983717
ENSRNOG00000008674,0.178882072,4.574087023,2.908231623,0.088128457,0.36991678
ENSRNOG00000017060,-1.279746327,-2.523401571,2.907941698,0.088144303,0.36993607
ENSRNOG00000056108,-1.874094923,-2.92181285,2.906864682,0.088203193,0.370135988
ENSRNOG00000001820,-0.212483982,4.264628942,2.90543057,0.088281676,0.37041806
ENSRNOG00000013387,-0.156279639,6.081134516,2.904810679,0.088315623,0.370513221
ENSRNOG00000014241,0.15706463,6.345926903,2.903651002,0.088379169,0.370732517
ENSRNOG00000024509,-2.212494669,-2.793640816,2.902620903,0.088435655,0.37092215
ENSRNOG00000032329,-1.242833553,-2.380945525,2.901125135,0.088517747,0.371200575
ENSRNOG00000010060,0.166741169,4.803504173,2.901000077,0.088524615,0.371200575
ENSRNOG00000015971,-0.156968719,6.899849638,2.898668924,0.088652731,0.371690392
ENSRNOG00000005271,-0.666794184,-0.811248868,2.89624153,0.08878635,0.372181662
ENSRNOG00000057978,0.288616052,1.918193686,2.89612914,0.088792541,0.372181662
ENSRNOG00000008163,0.158103677,7.30012122,2.895270837,0.088839844,0.372332472
ENSRNOG00000003967,-0.164292358,8.013955495,2.893633637,0.088930147,0.372663443
ENSRNOG00000008135,-0.366060288,1.371052975,2.893215339,0.088953236,0.372712697
ENSRNOG00000026091,-1.044424994,-2.094124523,2.891404426,0.089053265,0.373084281
ENSRNOG00000007037,-1.879210854,-2.92168782,2.890837898,0.089084584,0.373167944
ENSRNOG00000051102,0.258522036,2.586598328,2.890086211,0.089126156,0.373294535
ENSRNOG00000030109,-0.234076904,4.998101734,2.887561064,0.089265966,0.373832494
ENSRNOG00000033169,-0.263803597,6.635372556,2.886462595,0.089326858,0.374039869
ENSRNOG00000023946,0.220000856,3.48364386,2.881436736,0.089606039,0.375161113
ENSRNOG00000008054,0.516537669,-0.203189652,2.880256469,0.089671739,0.375388387
ENSRNOG00000008613,0.168728605,5.398719096,2.879514461,0.089713069,0.375466199
ENSRNOG00000052256,0.178102068,5.4537291,2.879512785,0.089713163,0.375466199
ENSRNOG00000016538,0.167344768,4.941579369,2.878124627,0.08979054,0.375742215
ENSRNOG00000018911,-0.164712782,5.24035589,2.87681467,0.089863625,0.3760002
ENSRNOG00000022156,-1.282655199,-2.523235917,2.875731755,0.089924091,0.37620533
ENSRNOG00000049508,-0.815828089,-1.333033511,2.874288976,0.09000472,0.376494747
ENSRNOG00000007532,0.178810142,5.227887507,2.87394136,0.090024158,0.376528159
ENSRNOG00000054193,0.540135049,-0.52408765,2.873723827,0.090036324,0.376531152
ENSRNOG00000005616,-0.169098996,6.236623764,2.872840031,0.090085772,0.376690036
ENSRNOG00000011398,-0.724167049,-1.076989155,2.871657544,0.090151978,0.376918943
ENSRNOG00000012060,-0.794049522,-1.679518946,2.87143729,0.090164315,0.376922601
ENSRNOG00000030243,-1.918482875,-2.920797168,2.870482742,0.090217805,0.377088093
ENSRNOG00000010068,-0.232394902,3.054335643,2.870179269,0.090234818,0.377088093
ENSRNOG00000029194,0.15563941,6.562364968,2.870117072,0.090238306,0.377088093
ENSRNOG00000045733,-0.888347054,-1.706200474,2.868321362,0.09033905,0.377461116
ENSRNOG00000054429,0.329085472,1.420843874,2.866625034,0.090434331,0.377811219
ENSRNOG00000038035,-0.583796575,-0.545369955,2.865509414,0.090497054,0.378025231
ENSRNOG00000002835,-0.15716588,7.195053505,2.864046443,0.090579377,0.378321053
ENSRNOG00000022323,-0.162283042,6.705618638,2.861300681,0.090734104,0.378919168
ENSRNOG00000008635,0.229008293,3.608652156,2.85944215,0.090838997,0.379309045
ENSRNOG00000004534,-0.721110681,-0.112203365,2.858675141,0.090882324,0.379394004
ENSRNOG00000012287,0.181928705,4.097516981,2.858673467,0.090882419,0.379394004
ENSRNOG00000003743,0.166038529,6.844381316,2.857607134,0.090942692,0.379554514
ENSRNOG00000016606,-0.661978279,0.084592817,2.857565345,0.090945055,0.379554514
ENSRNOG00000047002,-0.836756907,-1.736921867,2.857380706,0.090955496,0.379554514
ENSRNOG00000060745,-1.268007633,-2.522156335,2.854650135,0.09111006,0.380111165
ENSRNOG00000062130,0.808860776,-0.928984687,2.854615721,0.091112009,0.380111165
ENSRNOG00000043128,-0.174295956,5.626670205,2.852633194,0.091224411,0.380531818
ENSRNOG00000021224,0.19474037,4.422731365,2.852261038,0.091245528,0.380571626
ENSRNOG00000016041,-1.708986093,-2.989079106,2.851477346,0.091290013,0.380708878
ENSRNOG00000012148,-0.163121219,9.995659527,2.849287927,0.091414417,0.381179341
ENSRNOG00000051107,-1.702692735,-2.988540462,2.847920125,0.09149223,0.381455433
ENSRNOG00000011008,0.202346068,6.533042622,2.846431137,0.091577019,0.381760536
ENSRNOG00000031544,-0.170698528,6.670630657,2.845836927,0.091610879,0.38185199
ENSRNOG00000047319,0.213685026,3.324840134,2.845638635,0.091622182,0.38185199
ENSRNOG00000047185,0.177773524,5.574845981,2.844335966,0.09169647,0.382113171
ENSRNOG00000004171,1.147860414,-1.957426083,2.842651233,0.091792644,0.382436105
ENSRNOG00000007427,-0.252651523,2.626302085,2.842571025,0.091797226,0.382436105
ENSRNOG00000048205,0.153747918,8.567117188,2.842024594,0.091828445,0.382517702
ENSRNOG00000014459,0.15881708,5.660928187,2.841404251,0.0918639,0.382616925
ENSRNOG00000025160,0.185276901,3.866283348,2.840315604,0.091926157,0.382827737
ENSRNOG00000024178,0.690924899,-1.022749192,2.839636025,0.091965043,0.382941183
ENSRNOG00000001030,-0.203851899,8.247007626,2.838536897,0.092027975,0.38315471
ENSRNOG00000060341,-0.423332084,3.379345779,2.836757384,0.092129962,0.383530768
ENSRNOG00000001288,0.203109823,3.992273061,2.836292192,0.092156643,0.383593278
ENSRNOG00000052889,0.929622174,-1.603738621,2.835525387,0.092200642,0.38369085
ENSRNOG00000000902,0.152238801,6.195479368,2.835476961,0.092203421,0.38369085
ENSRNOG00000015191,0.159291247,5.283328357,2.834939062,0.0922343,0.383770782
ENSRNOG00000051377,-0.194479449,3.568170853,2.834098952,0.09228255,0.383922963
ENSRNOG00000020032,-0.166750903,5.760836132,2.833609608,0.092310667,0.3839761
ENSRNOG00000060359,0.20468319,3.390158253,2.833470246,0.092318677,0.3839761
ENSRNOG00000017250,-0.883042617,-1.572320763,2.833244275,0.092331665,0.383981554
ENSRNOG00000013862,-1.27681273,-2.381256443,2.831867958,0.092410816,0.384262123
ENSRNOG00000049110,0.215745184,3.978991407,2.83105099,0.092457835,0.384353425
ENSRNOG00000012559,-0.158216193,7.161340808,2.830928352,0.092464895,0.384353425
ENSRNOG00000019456,0.169071666,6.950938383,2.830532812,0.09248767,0.384353425
ENSRNOG00000028956,0.156753415,5.964364084,2.830385437,0.092496158,0.384353425
ENSRNOG00000008546,0.183332246,4.534123903,2.830220925,0.092505633,0.384353425
ENSRNOG00000048622,0.164506485,6.62813788,2.830012628,0.092517632,0.384353425
ENSRNOG00000051838,-0.515194678,-0.261770983,2.829963349,0.092520471,0.384353425
ENSRNOG00000055647,0.215360291,4.191056545,2.829862495,0.092526281,0.384353425
ENSRNOG00000016388,-2.031812137,-3.21114524,2.82898477,0.092576866,0.384514978
ENSRNOG00000011690,-0.188852581,3.769128005,2.826838504,0.092700685,0.38498063
ENSRNOG00000004341,-0.629222198,-0.986147268,2.824994913,0.092807186,0.385374253
ENSRNOG00000011422,0.22874664,2.920220311,2.823019739,0.092921437,0.385799949
ENSRNOG00000061373,-0.216379612,3.833002015,2.822558017,0.092948166,0.385862207
ENSRNOG00000016149,-0.351266211,0.911755664,2.821189723,0.093027427,0.386142499
ENSRNOG00000019831,0.169807391,6.464421337,2.819387795,0.093131919,0.386527438
ENSRNOG00000018149,0.147161841,7.911281208,2.819134827,0.093146598,0.386539575
ENSRNOG00000012645,-2.03496277,-3.211033122,2.818318842,0.093193967,0.386673536
ENSRNOG00000019288,-0.248996136,2.978023739,2.818173649,0.093202398,0.386673536
ENSRNOG00000006652,0.142796017,7.406686765,2.817186569,0.093259739,0.386862621
ENSRNOG00000009889,0.153967947,5.693040086,2.816062515,0.093325084,0.387084854
ENSRNOG00000059421,-1.051045176,-1.544048856,2.815515874,0.09335688,0.387167899
ENSRNOG00000010567,0.215665245,2.915866852,2.813470847,0.093475935,0.387612758
ENSRNOG00000025504,0.163451913,6.2864787,2.812612771,0.093525939,0.387746501
ENSRNOG00000062221,-0.408621835,4.16452391,2.812512712,0.093531772,0.387746501
ENSRNOG00000001182,0.163509921,5.492279065,2.811876572,0.093568864,0.387809614
ENSRNOG00000018132,-0.156031686,6.381270432,2.811847092,0.093570583,0.387809614
ENSRNOG00000030246,-1.313855223,-2.680480452,2.81056943,0.09364513,0.388069669
ENSRNOG00000051243,1.101895663,-1.79700757,2.809607593,0.093701293,0.388253481
ENSRNOG00000057384,0.211627083,3.214796702,2.809316071,0.093718323,0.388275117
ENSRNOG00000028149,-0.222779523,5.1742854,2.809090739,0.093731488,0.388280741
ENSRNOG00000034106,1.814867746,-2.920302668,2.808668692,0.093756152,0.38833399
ENSRNOG00000023238,0.159559315,5.770283053,2.807708587,0.093812286,0.388517557
ENSRNOG00000008980,0.196255472,3.701398354,2.806975894,0.093855149,0.388646121
ENSRNOG00000011227,-0.496316798,0.26282177,2.806000314,0.093912253,0.388802717
ENSRNOG00000020679,0.156784843,4.946670625,2.805925855,0.093916613,0.388802717
ENSRNOG00000046643,-0.83887954,-1.521380368,2.803853676,0.094038037,0.389256392
ENSRNOG00000050016,0.159878504,4.673394197,2.802861805,0.094096219,0.389448201
ENSRNOG00000034272,-0.199969814,5.434200927,2.802445509,0.094120649,0.389500292
ENSRNOG00000005679,-2.356431408,-3.132217383,2.802021805,0.094145522,0.389554197
ENSRNOG00000038225,-0.396553981,1.77612599,2.801319987,0.094186737,0.389651525
ENSRNOG00000008291,-0.173148923,4.405284754,2.801217736,0.094192743,0.389651525
ENSRNOG00000003117,0.149756112,6.581846875,2.800570737,0.094230759,0.389759753
ENSRNOG00000052731,-0.41294537,0.843803622,2.80022723,0.094250949,0.389792215
ENSRNOG00000000885,-0.321351139,2.56872934,2.800025451,0.094262811,0.389792215
ENSRNOG00000012422,-0.215668522,8.828333518,2.799832272,0.094274169,0.389792215
ENSRNOG00000013746,0.167036495,6.070857849,2.799287895,0.094306183,0.389845586
ENSRNOG00000019933,0.156636916,6.167693266,2.798785934,0.094335714,0.389845586
ENSRNOG00000019985,-2.352750676,-3.132273397,2.796184891,0.094488896,0.389845586
ENSRNOG00000032238,0.142344738,7.719499907,2.79558476,0.094524277,0.389845586
ENSRNOG00000050817,0.965467238,-1.956507818,2.794244524,0.094603345,0.389845586
ENSRNOG00000028652,0.455639679,0.29211861,2.793063335,0.094673089,0.389845586
ENSRNOG00000017020,-0.668671903,-1.057928047,2.792781918,0.094689714,0.389845586
ENSRNOG00000020044,-0.162320962,5.250372777,2.791723811,0.09475225,0.389845586
ENSRNOG00000023261,-0.371687141,1.003366972,2.788845358,0.0949226,0.389845586
ENSRNOG00000032170,-1.715916471,-2.988010795,2.788071248,0.09496847,0.389845586
ENSRNOG00000022983,0.166245516,5.166730952,2.787510544,0.095001709,0.389845586
ENSRNOG00000025290,1.406266391,-2.79680331,2.78660188,0.095055603,0.389845586
ENSRNOG00000009236,0.152077091,5.089314425,2.785548326,0.095118132,0.389845586
ENSRNOG00000012049,-0.945947164,-1.210161972,2.785142751,0.095142215,0.389845586
ENSRNOG00000008405,0.257738387,2.78957866,2.784824418,0.095161123,0.389845586
ENSRNOG00000026371,-2.047952995,-3.210669723,2.782144068,0.095320483,0.389845586
ENSRNOG00000022603,-2.047963493,-3.210669723,2.781969507,0.095330872,0.389845586
ENSRNOG00000015670,-0.208069547,4.098096167,2.781131121,0.095380784,0.389845586
